t,x,y,speed
26.9500,-0.0003,0.0000,0.0000
26.9667,-0.0003,-0.0000,0.0000
26.9833,-0.0003,-0.0000,0.0000
27.0000,-0.0003,0.0000,0.0001
27.0167,-0.0003,0.0000,0.0000
27.0333,-0.0003,0.0000,0.0001
27.0500,-0.0003,0.0000,0.0001
27.0667,-0.0003,0.0000,0.0000
27.0833,-0.0003,0.0000,0.0001
27.1000,-0.0003,0.0000,0.0001
27.1167,-0.0003,0.0000,0.0001
27.1333,-0.0003,0.0000,0.0000
27.1500,-0.0003,-0.0000,0.0000
27.1667,-0.0003,-0.0000,0.0000
27.1833,-0.0003,-0.0000,0.0001
27.2000,-0.0003,-0.0000,0.0000
27.2167,-0.0003,-0.0000,0.0000
27.2333,-0.0003,0.0000,0.0000
27.2500,-0.0003,0.0000,0.0000
27.2667,-0.0003,0.0000,0.0001
27.2833,-0.0003,0.0000,0.0000
27.3000,-0.0003,0.0000,0.0000
27.3167,-0.0003,0.0000,0.0001
27.3333,-0.0003,0.0000,0.0001
27.3500,-0.0003,0.0000,0.0000
27.3667,-0.0003,0.0000,0.0000
27.3833,-0.0003,0.0000,0.0000
27.4000,-0.0003,0.0000,0.0000
27.4167,-0.0003,0.0000,0.0000
27.4333,-0.0003,0.0000,0.0000
27.4500,-0.0003,0.0000,0.0000
27.4667,-0.0003,0.0000,0.0001
27.4833,-0.0003,0.0000,0.0001
27.5000,-0.0003,0.0000,0.0000
27.5167,-0.0003,0.0000,0.0000
27.5333,-0.0003,0.0000,0.0000
27.5500,-0.0003,0.0000,0.0001
27.5667,-0.0003,0.0000,0.0000
27.5833,-0.0003,0.0000,0.0000
27.6000,-0.0003,0.0000,0.0000
27.6167,-0.0003,0.0000,0.0000
27.6333,-0.0003,0.0000,0.0000
27.6500,-0.0003,0.0000,0.0001
27.6667,-0.0003,0.0000,0.0000
27.6833,-0.0003,-0.0000,0.0000
27.7000,-0.0003,0.0000,0.0000
27.7167,-0.0003,0.0000,0.0000
27.7333,-0.0003,0.0000,0.0000
27.7500,-0.0003,0.0000,0.0001
27.7667,-0.0003,0.0000,0.0000
27.7833,-0.0003,0.0000,0.0000
27.8000,-0.0003,0.0000,0.0000
27.8167,-0.0003,0.0000,0.0000
27.8333,-0.0003,0.0000,0.0000
27.8500,-0.0003,0.0000,0.0001
27.8667,-0.0003,-0.0000,0.0000
27.8833,-0.0003,-0.0000,0.0000
27.9000,-0.0003,-0.0000,0.0000
27.9167,-0.0003,0.0000,0.0001
27.9333,-0.0003,0.0000,0.0000
27.9500,-0.0003,0.0000,0.0000
27.9667,-0.0003,0.0000,0.0000
27.9833,-0.0003,0.0000,0.0000
28.0000,-0.0003,0.0000,0.0000
28.0167,-0.0003,0.0000,0.0000
28.0333,-0.0003,0.0000,0.0000
28.0500,-0.0003,-0.0000,0.0000
28.0667,-0.0003,0.0000,0.0000
28.0833,-0.0003,0.0000,0.0001
28.1000,-0.0003,0.0000,0.0000
28.1167,-0.0003,0.0000,0.0001
28.1333,-0.0003,0.0000,0.0000
28.1500,-0.0003,0.0000,0.0000
28.1667,-0.0003,0.0000,0.0001
28.1833,-0.0003,0.0000,0.0001
28.2000,-0.0003,0.0000,0.0000
28.2167,-0.0003,0.0000,0.0001
28.2333,-0.0003,0.0000,0.0000
28.2500,-0.0003,0.0000,0.0000
28.2667,-0.0003,0.0000,0.0000
28.2833,-0.0003,0.0000,0.0000
28.3000,-0.0003,0.0000,0.0000
28.3167,-0.0003,0.0000,0.0000
28.3333,-0.0003,0.0000,0.0000
28.3500,-0.0003,0.0000,0.0000
28.3667,-0.0003,0.0000,0.0001
28.3833,-0.0003,0.0000,0.0000
28.4000,-0.0003,0.0000,0.0001
28.4167,-0.0003,0.0000,0.0001
28.4333,-0.0003,0.0000,0.0000
28.4500,-0.0003,0.0000,0.0001
28.4667,-0.0003,0.0000,0.0001
28.4833,-0.0003,0.0000,0.0000
28.5000,-0.0003,0.0000,0.0000
28.5167,-0.0003,0.0000,0.0000
28.5333,-0.0003,0.0000,0.0000
28.5500,-0.0003,0.0000,0.0000
28.5667,-0.0003,0.0000,0.0000
28.5833,-0.0003,0.0000,0.0000
28.6000,-0.0003,0.0000,0.0000
28.6167,-0.0003,0.0000,0.0000
28.6333,-0.0003,0.0000,0.0001
28.6500,-0.0003,0.0000,0.0001
28.6667,-0.0003,0.0000,0.0000
28.6833,-0.0003,0.0000,0.0001
28.7000,-0.0003,0.0000,0.0000
28.7167,-0.0003,0.0000,0.0001
28.7333,-0.0003,0.0000,0.0000
28.7500,-0.0003,0.0000,0.0000
28.7667,-0.0003,0.0000,0.0001
28.7833,-0.0003,0.0000,0.0000
28.8000,-0.0003,0.0000,0.0000
28.8167,-0.0003,0.0000,0.0001
28.8333,-0.0003,0.0000,0.0000
28.8500,-0.0003,0.0000,0.0000
28.8667,-0.0003,0.0000,0.0001
28.8833,-0.0003,0.0000,0.0001
28.9000,-0.0003,-0.0000,0.0000
28.9167,-0.0003,0.0000,0.0000
28.9333,-0.0003,0.0000,0.0000
28.9500,-0.0003,-0.0000,0.0001
28.9667,-0.0003,0.0000,0.0001
28.9833,-0.0003,0.0000,0.0000
29.0000,-0.0003,0.0000,0.0000
29.0167,-0.0003,0.0000,0.0000
29.0333,-0.0003,-0.0000,0.0000
29.0500,-0.0003,-0.0000,0.0001
29.0667,-0.0003,-0.0000,0.0000
29.0833,-0.0003,0.0000,0.0000
29.1000,-0.0003,0.0000,0.0000
29.1167,-0.0003,0.0000,0.0001
29.1333,-0.0003,0.0000,0.0000
29.1500,-0.0003,0.0000,0.0000
29.1667,-0.0003,0.0000,0.0001
29.1833,-0.0003,0.0000,0.0000
29.2000,-0.0003,0.0000,0.0000
29.2167,-0.0003,0.0000,0.0000
29.2333,-0.0003,0.0000,0.0000
29.2500,-0.0003,0.0000,0.0001
29.2667,-0.0003,0.0000,0.0001
29.2833,-0.0003,0.0000,0.0000
29.3000,-0.0003,0.0000,0.0001
29.3167,-0.0003,0.0000,0.0001
29.3333,-0.0003,0.0000,0.0000
29.3500,-0.0003,0.0000,0.0000
29.3667,-0.0003,0.0000,0.0000
29.3833,-0.0003,0.0000,0.0000
29.4000,-0.0003,0.0000,0.0001
29.4167,-0.0003,0.0000,0.0001
29.4333,-0.0003,0.0000,0.0000
29.4500,-0.0003,0.0000,0.0000
29.4667,-0.0003,0.0000,0.0000
29.4833,-0.0003,0.0000,0.0001
29.5000,-0.0003,0.0000,0.0000
29.5167,-0.0003,0.0000,0.0000
29.5333,-0.0003,0.0000,0.0000
29.5500,-0.0003,0.0000,0.0000
29.5667,-0.0003,0.0000,0.0000
29.5833,-0.0003,0.0000,0.0001
29.6000,-0.0003,0.0000,0.0000
29.6167,-0.0003,0.0000,0.0000
29.6333,-0.0003,0.0000,0.0000
29.6500,-0.0003,0.0000,0.0000
29.6667,-0.0003,0.0000,0.0000
29.6833,-0.0003,0.0000,0.0000
29.7000,-0.0003,0.0000,0.0000
29.7167,-0.0003,0.0000,0.0000
29.7333,-0.0003,0.0000,0.0001
29.7500,-0.0003,0.0000,0.0001
29.7667,-0.0003,0.0000,0.0000
29.7833,-0.0003,0.0000,0.0000
29.8000,-0.0003,0.0000,0.0001
29.8167,-0.0003,0.0000,0.0000
29.8333,-0.0003,0.0000,0.0000
29.8500,-0.0003,0.0000,0.0001
29.8667,-0.0003,0.0000,0.0000
29.8833,-0.0003,0.0000,0.0001
29.9000,-0.0003,-0.0000,0.0000
29.9167,-0.0003,0.0000,0.0000
29.9333,-0.0003,-0.0000,0.0001
29.9500,-0.0003,0.0000,0.0000
29.9667,-0.0003,0.0000,0.0000
29.9833,-0.0003,0.0000,0.0000
30.0000,-0.0003,-0.0000,0.0001
30.0167,-0.0003,-0.0000,0.0001
30.0333,-0.0003,0.0000,0.0000
30.0500,-0.0003,0.0000,0.0000
30.0667,-0.0003,0.0000,0.0000
30.0833,-0.0003,0.0000,0.0000
30.1000,-0.0003,0.0000,0.0000
30.1167,-0.0003,0.0000,0.0000
30.1333,-0.0003,0.0000,0.0000
30.1500,-0.0003,0.0000,0.0000
30.1667,-0.0003,0.0000,0.0000
30.1833,-0.0003,0.0000,0.0001
30.2000,-0.0003,0.0000,0.0000
30.2167,-0.0003,0.0000,0.0001
30.2333,-0.0003,-0.0000,0.0001
30.2500,-0.0003,0.0000,0.0000
30.2667,-0.0003,0.0000,0.0000
30.2833,-0.0003,0.0000,0.0000
30.3000,-0.0003,0.0000,0.0000
30.3167,-0.0003,0.0000,0.0001
30.3333,-0.0003,0.0000,0.0001
30.3500,-0.0003,0.0000,0.0001
30.3667,-0.0003,0.0000,0.0001
30.3833,-0.0003,0.0000,0.0001
30.4000,-0.0003,0.0000,0.0000
30.4167,-0.0003,0.0000,0.0000
30.4333,-0.0003,0.0000,0.0000
30.4500,-0.0003,0.0000,0.0000
30.4667,-0.0003,0.0000,0.0001
30.4833,-0.0003,0.0000,0.0001
30.5000,-0.0003,0.0000,0.0000
30.5167,-0.0003,0.0000,0.0000
30.5333,-0.0003,0.0000,0.0000
30.5500,-0.0003,0.0000,0.0001
30.5667,-0.0003,0.0000,0.0001
30.5833,-0.0003,0.0000,0.0000
30.6000,-0.0003,0.0000,0.0000
30.6167,-0.0003,0.0000,0.0000
30.6333,-0.0003,0.0000,0.0000
30.6500,-0.0003,0.0000,0.0000
30.6667,-0.0003,0.0000,0.0001
30.6833,-0.0003,0.0000,0.0001
30.7000,-0.0004,0.0000,0.0000
30.7167,-0.0004,0.0000,0.0001
30.7333,-0.0004,0.0000,0.0001
30.7500,-0.0004,0.0000,0.0000
30.7667,-0.0004,0.0000,0.0000
30.7833,-0.0004,0.0000,0.0000
30.8000,-0.0004,0.0000,0.0000
30.8167,-0.0004,0.0000,0.0001
30.8333,-0.0004,0.0000,0.0000
30.8500,-0.0004,0.0000,0.0001
30.8667,-0.0004,0.0000,0.0000
30.8833,-0.0004,0.0000,0.0000
30.9000,-0.0004,0.0000,0.0000
30.9167,-0.0004,0.0000,0.0000
30.9333,-0.0004,0.0000,0.0001
30.9500,-0.0004,0.0000,0.0001
30.9667,-0.0004,0.0000,0.0001
30.9833,-0.0004,0.0000,0.0000
31.0000,-0.0004,0.0000,0.0000
31.0167,-0.0004,0.0000,0.0001
31.0333,-0.0004,0.0000,0.0000
31.0500,-0.0004,0.0000,0.0000
31.0667,-0.0004,0.0000,0.0000
31.0833,-0.0004,0.0000,0.0000
31.1000,-0.0004,0.0000,0.0001
31.1167,-0.0004,0.0000,0.0000
31.1333,-0.0004,0.0000,0.0000
31.1500,-0.0004,0.0000,0.0000
31.1667,-0.0004,0.0000,0.0001
31.1833,-0.0004,0.0000,0.0001
31.2000,-0.0004,0.0000,0.0001
31.2167,-0.0004,0.0000,0.0001
31.2333,-0.0004,0.0000,0.0001
31.2500,-0.0004,0.0000,0.0000
31.2667,-0.0004,0.0000,0.0001
31.2833,-0.0004,0.0000,0.0000
31.3000,-0.0004,0.0000,0.0000
31.3167,-0.0004,0.0000,0.0000
31.3333,-0.0004,0.0000,0.0000
31.3500,-0.0004,0.0000,0.0000
31.3667,-0.0004,0.0000,0.0000
31.3833,-0.0004,0.0000,0.0001
31.4000,-0.0004,0.0000,0.0000
31.4167,-0.0004,0.0000,0.0000
31.4333,-0.0004,0.0000,0.0000
31.4500,-0.0004,0.0000,0.0000
31.4667,-0.0004,0.0000,0.0001
31.4833,-0.0004,0.0000,0.0000
31.5000,-0.0004,0.0000,0.0000
31.5167,-0.0004,0.0000,0.0000
31.5333,-0.0004,0.0000,0.0000
31.5500,-0.0004,0.0000,0.0000
31.5667,-0.0004,0.0000,0.0000
31.5833,-0.0004,0.0000,0.0000
31.6000,-0.0004,0.0000,0.0000
31.6167,-0.0004,0.0000,0.0000
31.6333,-0.0004,0.0000,0.0000
31.6500,-0.0004,0.0000,0.0000
31.6667,-0.0004,0.0000,0.0000
31.6833,-0.0004,0.0000,0.0000
31.7000,-0.0004,0.0000,0.0001
31.7167,-0.0004,0.0000,0.0001
31.7333,-0.0004,0.0000,0.0000
31.7500,-0.0004,0.0000,0.0001
31.7667,-0.0004,0.0000,0.0001
31.7833,-0.0004,0.0000,0.0001
31.8000,-0.0004,0.0000,0.0000
31.8167,-0.0004,0.0000,0.0001
31.8333,-0.0004,0.0000,0.0001
31.8500,-0.0004,0.0000,0.0001
31.8667,-0.0004,0.0000,0.0001
31.8833,-0.0004,0.0000,0.0000
31.9000,-0.0004,0.0000,0.0001
31.9167,-0.0004,0.0000,0.0000
31.9333,-0.0004,0.0000,0.0000
31.9500,-0.0004,0.0000,0.0001
31.9667,-0.0004,0.0000,0.0000
31.9833,-0.0004,0.0000,0.0000
32.0000,-0.0004,0.0000,0.0000
32.0167,-0.0004,0.0000,0.0000
32.0333,-0.0004,0.0000,0.0000
32.0500,-0.0004,0.0000,0.0000
32.0667,-0.0004,0.0000,0.0001
32.0833,-0.0004,0.0000,0.0000
32.1000,-0.0004,0.0000,0.0000
32.1167,-0.0004,-0.0000,0.0001
32.1333,-0.0004,-0.0000,0.0000
32.1500,-0.0004,0.0000,0.0000
32.1667,-0.0004,0.0000,0.0001
32.1833,-0.0004,0.0000,0.0000
32.2000,-0.0004,0.0000,0.0000
32.2167,-0.0004,0.0000,0.0001
32.2333,-0.0004,0.0000,0.0000
32.2500,-0.0004,0.0000,0.0001
32.2667,-0.0004,0.0000,0.0001
32.2833,-0.0004,0.0000,0.0000
32.3000,-0.0004,0.0000,0.0000
32.3167,-0.0004,0.0000,0.0000
32.3333,-0.0004,0.0000,0.0001
32.3500,-0.0004,0.0000,0.0000
32.3667,-0.0004,0.0000,0.0001
32.3833,-0.0004,0.0000,0.0000
32.4000,-0.0004,0.0000,0.0001
32.4167,-0.0004,0.0000,0.0001
32.4333,-0.0004,0.0000,0.0000
32.4500,-0.0004,0.0000,0.0000
32.4667,-0.0004,0.0000,0.0001
32.4833,-0.0004,0.0000,0.0000
32.5000,-0.0004,0.0000,0.0000
32.5167,-0.0004,0.0000,0.0000
32.5333,-0.0004,0.0000,0.0000
32.5500,-0.0004,0.0000,0.0000
32.5667,-0.0004,0.0000,0.0000
32.5833,-0.0004,0.0000,0.0001
32.6000,-0.0004,0.0000,0.0000
32.6167,-0.0004,0.0000,0.0000
32.6333,-0.0004,0.0000,0.0001
32.6500,-0.0004,0.0000,0.0000
32.6667,-0.0004,0.0000,0.0000
32.6833,-0.0004,0.0000,0.0000
32.7000,-0.0004,0.0000,0.0001
32.7167,-0.0004,0.0000,0.0000
32.7333,-0.0004,0.0000,0.0000
32.7500,-0.0004,0.0000,0.0000
32.7667,-0.0004,0.0000,0.0000
32.7833,-0.0004,0.0000,0.0000
32.8000,-0.0004,0.0000,0.0001
32.8167,-0.0004,0.0000,0.0000
32.8333,-0.0004,0.0000,0.0000
32.8500,-0.0004,0.0000,0.0000
32.8667,-0.0004,0.0000,0.0001
32.8833,-0.0004,0.0000,0.0001
32.9000,-0.0004,0.0000,0.0000
32.9167,-0.0004,0.0000,0.0001
32.9333,-0.0004,0.0000,0.0000
32.9500,-0.0004,0.0000,0.0000
32.9667,-0.0004,0.0000,0.0000
32.9833,-0.0004,0.0000,0.0000
33.0000,-0.0004,0.0000,0.0000
33.0167,-0.0004,-0.0000,0.0000
33.0333,-0.0004,-0.0000,0.0001
33.0500,-0.0004,0.0000,0.0000
33.0667,-0.0004,0.0000,0.0001
33.0833,-0.0004,-0.0000,0.0000
33.1000,-0.0004,0.0000,0.0000
33.1167,-0.0004,0.0000,0.0000
33.1333,-0.0004,-0.0000,0.0000
33.1500,-0.0004,0.0000,0.0000
33.1667,-0.0004,0.0000,0.0001
33.1833,-0.0004,0.0000,0.0001
33.2000,-0.0004,0.0000,0.0001
33.2167,-0.0004,0.0000,0.0000
33.2333,-0.0004,0.0000,0.0000
33.2500,-0.0004,0.0000,0.0000
33.2667,-0.0004,0.0000,0.0000
33.2833,-0.0004,0.0000,0.0001
33.3000,-0.0004,0.0000,0.0001
33.3167,-0.0004,0.0000,0.0000
33.3333,-0.0004,0.0000,0.0000
33.3500,-0.0004,0.0000,0.0000
33.3667,-0.0004,0.0000,0.0000
33.3833,-0.0004,0.0000,0.0000
33.4000,-0.0004,0.0000,0.0000
33.4167,-0.0004,0.0000,0.0000
33.4333,-0.0004,0.0000,0.0000
33.4500,-0.0004,0.0000,0.0001
33.4667,-0.0004,0.0000,0.0001
33.4833,-0.0004,0.0000,0.0000
33.5000,-0.0004,0.0000,0.0001
33.5167,-0.0004,0.0000,0.0000
33.5333,-0.0004,0.0000,0.0000
33.5500,-0.0004,0.0000,0.0000
33.5667,-0.0004,0.0000,0.0000
33.5833,-0.0004,0.0000,0.0001
33.6000,-0.0004,0.0000,0.0001
33.6167,-0.0004,0.0000,0.0000
33.6333,-0.0004,0.0000,0.0000
33.6500,-0.0004,0.0000,0.0000
33.6667,-0.0004,0.0000,0.0000
33.6833,-0.0004,0.0000,0.0001
33.7000,-0.0004,0.0000,0.0000
33.7167,-0.0004,0.0000,0.0000
33.7333,-0.0004,0.0000,0.0000
33.7500,-0.0004,0.0000,0.0001
33.7667,-0.0004,0.0000,0.0000
33.7833,-0.0004,0.0000,0.0000
33.8000,-0.0004,0.0000,0.0001
33.8167,-0.0004,0.0000,0.0001
33.8333,-0.0004,0.0000,0.0000
33.8500,-0.0004,0.0000,0.0000
33.8667,-0.0004,0.0000,0.0000
33.8833,-0.0004,0.0000,0.0000
33.9000,-0.0004,0.0000,0.0001
33.9167,-0.0004,-0.0000,0.0000
33.9333,-0.0004,0.0000,0.0000
33.9500,-0.0004,0.0000,0.0000
33.9667,-0.0004,0.0000,0.0000
33.9833,-0.0004,0.0000,0.0000
34.0000,-0.0004,0.0000,0.0000
34.0167,-0.0004,0.0000,0.0001
34.0333,-0.0004,0.0000,0.0000
34.0500,-0.0004,0.0000,0.0000
34.0667,-0.0004,0.0000,0.0001
34.0833,-0.0004,0.0000,0.0001
34.1000,-0.0004,0.0000,0.0001
34.1167,-0.0004,0.0000,0.0000
34.1333,-0.0004,0.0000,0.0001
34.1500,-0.0004,0.0000,0.0001
34.1667,-0.0004,0.0000,0.0000
34.1833,-0.0004,0.0000,0.0000
34.2000,-0.0004,0.0000,0.0000
34.2167,-0.0004,0.0000,0.0000
34.2333,-0.0004,0.0000,0.0001
34.2500,-0.0004,0.0000,0.0001
34.2667,-0.0004,0.0000,0.0001
34.2833,-0.0004,0.0000,0.0000
34.3000,-0.0004,0.0000,0.0001
34.3167,-0.0004,0.0000,0.0000
34.3333,-0.0004,0.0000,0.0001
34.3500,-0.0004,0.0000,0.0001
34.3667,-0.0004,0.0000,0.0001
34.3833,-0.0004,0.0000,0.0000
34.4000,-0.0004,0.0000,0.0000
34.4167,-0.0004,0.0000,0.0000
34.4333,-0.0004,0.0000,0.0000
34.4500,-0.0004,0.0000,0.0000
34.4667,-0.0004,0.0000,0.0000
34.4833,-0.0004,0.0000,0.0000
34.5000,-0.0004,0.0000,0.0001
34.5167,-0.0004,0.0000,0.0000
34.5333,-0.0004,0.0000,0.0000
34.5500,-0.0004,0.0000,0.0000
34.5667,-0.0004,0.0000,0.0000
34.5833,-0.0004,0.0000,0.0000
34.6000,-0.0004,0.0000,0.0001
34.6167,-0.0004,0.0000,0.0001
34.6333,-0.0004,0.0000,0.0000
34.6500,-0.0004,0.0000,0.0000
34.6667,-0.0004,0.0000,0.0000
34.6833,-0.0004,0.0000,0.0000
34.7000,-0.0004,0.0000,0.0001
34.7167,-0.0004,0.0000,0.0000
34.7333,-0.0004,0.0000,0.0001
34.7500,-0.0004,0.0000,0.0000
34.7667,-0.0004,0.0000,0.0001
34.7833,-0.0004,0.0000,0.0000
34.8000,-0.0004,0.0000,0.0000
34.8167,-0.0004,0.0000,0.0001
34.8333,-0.0004,0.0000,0.0000
34.8500,-0.0004,0.0000,0.0000
34.8667,-0.0004,0.0000,0.0000
34.8833,-0.0004,0.0000,0.0000
34.9000,-0.0004,0.0000,0.0000
34.9167,-0.0004,0.0000,0.0000
34.9333,-0.0004,0.0000,0.0000
34.9500,-0.0004,0.0000,0.0000
34.9667,-0.0004,0.0000,0.0000
34.9833,-0.0004,0.0000,0.0000
35.0000,-0.0004,0.0000,0.0000
35.0167,-0.0004,0.0000,0.0000
35.0333,-0.0004,0.0000,0.0000
35.0500,-0.0004,0.0000,0.0000
35.0667,-0.0004,0.0000,0.0001
35.0833,-0.0004,0.0000,0.0000
35.1000,-0.0004,0.0000,0.0001
35.1167,-0.0004,0.0000,0.0001
35.1333,-0.0004,0.0000,0.0000
35.1500,-0.0004,0.0000,0.0001
35.1667,-0.0004,0.0000,0.0000
35.1833,-0.0004,0.0000,0.0000
35.2000,-0.0004,0.0000,0.0000
35.2167,-0.0004,0.0000,0.0000
35.2333,-0.0004,0.0000,0.0000
35.2500,-0.0004,0.0000,0.0001
35.2667,-0.0004,0.0000,0.0000
35.2833,-0.0004,0.0000,0.0000
35.3000,-0.0004,0.0000,0.0001
35.3167,-0.0004,0.0000,0.0001
35.3333,-0.0004,0.0000,0.0000
35.3500,-0.0004,0.0000,0.0000
35.3667,-0.0004,0.0000,0.0000
35.3833,-0.0004,0.0000,0.0001
35.4000,-0.0004,0.0000,0.0001
35.4167,-0.0004,0.0000,0.0000
35.4333,-0.0004,0.0000,0.0000
35.4500,-0.0004,0.0000,0.0000
35.4667,-0.0004,0.0000,0.0001
35.4833,-0.0004,0.0000,0.0000
35.5000,-0.0004,0.0000,0.0000
35.5167,-0.0004,0.0000,0.0000
35.5333,-0.0004,0.0000,0.0001
35.5500,-0.0004,0.0000,0.0000
35.5667,-0.0004,0.0000,0.0000
35.5833,-0.0004,0.0000,0.0001
35.6000,-0.0004,0.0000,0.0000
35.6167,-0.0004,0.0000,0.0001
35.6333,-0.0004,0.0000,0.0001
35.6500,-0.0004,0.0000,0.0000
35.6667,-0.0004,0.0000,0.0000
35.6833,-0.0004,0.0000,0.0000
35.7000,-0.0004,0.0000,0.0000
35.7167,-0.0004,0.0000,0.0001
35.7333,-0.0004,0.0000,0.0000
35.7500,-0.0004,0.0000,0.0001
35.7667,-0.0004,0.0000,0.0000
35.7833,-0.0004,0.0000,0.0001
35.8000,-0.0004,0.0000,0.0001
35.8167,-0.0004,0.0000,0.0000
35.8333,-0.0004,0.0000,0.0000
35.8500,-0.0004,0.0000,0.0000
35.8667,-0.0004,0.0000,0.0000
35.8833,-0.0004,0.0000,0.0000
35.9000,-0.0004,0.0000,0.0001
35.9167,-0.0004,0.0000,0.0000
35.9333,-0.0004,0.0000,0.0000
35.9500,-0.0004,0.0000,0.0000
35.9667,-0.0004,0.0000,0.0000
35.9833,-0.0004,0.0000,0.0000
36.0000,-0.0004,0.0000,0.0000
36.0167,-0.0004,0.0000,0.0000
36.0333,-0.0004,0.0000,0.0000
36.0500,-0.0004,0.0000,0.0001
36.0667,-0.0004,0.0000,0.0001
36.0833,-0.0004,0.0000,0.0001
36.1000,-0.0004,0.0000,0.0001
36.1167,-0.0004,0.0000,0.0001
36.1333,-0.0004,0.0000,0.0001
36.1500,-0.0004,0.0000,0.0000
36.1667,-0.0004,0.0000,0.0000
36.1833,-0.0004,0.0000,0.0001
36.2000,-0.0004,0.0000,0.0001
36.2167,-0.0004,0.0000,0.0001
36.2333,-0.0004,0.0000,0.0000
36.2500,-0.0004,0.0000,0.0000
36.2667,-0.0004,0.0000,0.0001
36.2833,-0.0004,0.0000,0.0000
36.3000,-0.0004,0.0000,0.0000
36.3167,-0.0004,0.0000,0.0000
36.3333,-0.0004,0.0000,0.0000
36.3500,-0.0004,0.0000,0.0000
36.3667,-0.0004,0.0000,0.0000
36.3833,-0.0004,0.0000,0.0000
36.4000,-0.0004,0.0000,0.0001
36.4167,-0.0004,0.0000,0.0001
36.4333,-0.0004,-0.0000,0.0000
36.4500,-0.0004,-0.0000,0.0000
36.4667,-0.0004,0.0000,0.0000
36.4833,-0.0004,0.0000,0.0000
36.5000,-0.0004,0.0000,0.0000
36.5167,-0.0004,0.0000,0.0001
36.5333,-0.0004,0.0000,0.0001
36.5500,-0.0004,0.0000,0.0000
36.5667,-0.0004,0.0000,0.0000
36.5833,-0.0004,0.0000,0.0001
36.6000,-0.0004,0.0000,0.0000
36.6167,-0.0004,0.0000,0.0001
36.6333,-0.0004,0.0000,0.0000
36.6500,-0.0004,0.0000,0.0000
36.6667,-0.0004,0.0000,0.0000
36.6833,-0.0004,0.0000,0.0000
36.7000,-0.0004,0.0000,0.0000
36.7167,-0.0004,0.0000,0.0001
36.7333,-0.0004,0.0000,0.0000
36.7500,-0.0004,0.0000,0.0000
36.7667,-0.0004,0.0000,0.0001
36.7833,-0.0004,0.0000,0.0000
36.8000,-0.0004,0.0000,0.0000
36.8167,-0.0004,0.0000,0.0000
36.8333,-0.0004,0.0000,0.0000
36.8500,-0.0004,0.0000,0.0001
36.8667,-0.0004,0.0000,0.0000
36.8833,-0.0004,0.0000,0.0000
36.9000,-0.0004,0.0000,0.0000
36.9167,-0.0004,0.0000,0.0001
36.9333,-0.0004,0.0000,0.0000
36.9500,-0.0004,0.0000,0.0000
36.9667,-0.0004,0.0000,0.0001
36.9833,-0.0004,0.0000,0.0001
37.0000,-0.0004,0.0000,0.0001
37.0167,-0.0004,0.0000,0.0001
37.0333,-0.0004,0.0000,0.0000
37.0500,-0.0004,0.0000,0.0000
37.0667,-0.0004,0.0000,0.0001
37.0833,-0.0004,0.0000,0.0000
37.1000,-0.0004,0.0000,0.0001
37.1167,-0.0004,0.0000,0.0001
37.1333,-0.0004,0.0000,0.0000
37.1500,-0.0004,0.0000,0.0000
37.1667,-0.0004,0.0000,0.0000
37.1833,-0.0004,0.0000,0.0001
37.2000,-0.0004,0.0000,0.0001
37.2167,-0.0004,0.0000,0.0001
37.2333,-0.0004,0.0000,0.0000
37.2500,-0.0004,0.0000,0.0000
37.2667,-0.0004,0.0000,0.0001
37.2833,-0.0004,0.0000,0.0000
37.3000,-0.0004,0.0000,0.0000
37.3167,-0.0004,0.0000,0.0000
37.3333,-0.0004,0.0000,0.0000
37.3500,-0.0004,0.0000,0.0000
37.3667,-0.0004,0.0000,0.0001
37.3833,-0.0004,0.0000,0.0000
37.4000,-0.0004,0.0000,0.0001
37.4167,-0.0004,0.0000,0.0000
37.4333,-0.0004,0.0000,0.0000
37.4500,-0.0004,0.0000,0.0000
37.4667,-0.0004,0.0000,0.0000
37.4833,-0.0004,0.0000,0.0000
37.5000,-0.0004,0.0000,0.0001
37.5167,-0.0004,0.0000,0.0000
37.5333,-0.0004,0.0000,0.0000
37.5500,-0.0004,0.0000,0.0001
37.5667,-0.0004,0.0000,0.0000
37.5833,-0.0004,0.0000,0.0000
37.6000,-0.0004,0.0000,0.0001
37.6167,-0.0004,0.0000,0.0001
37.6333,-0.0004,0.0000,0.0000
37.6500,-0.0004,0.0000,0.0000
37.6667,-0.0004,0.0000,0.0000
37.6833,-0.0004,0.0000,0.0000
37.7000,-0.0004,0.0000,0.0000
37.7167,-0.0004,0.0000,0.0000
37.7333,-0.0004,0.0000,0.0000
37.7500,-0.0004,0.0000,0.0000
37.7667,-0.0004,0.0000,0.0001
37.7833,-0.0004,0.0000,0.0001
37.8000,-0.0004,0.0000,0.0001
37.8167,-0.0004,0.0000,0.0000
37.8333,-0.0004,0.0000,0.0001
37.8500,-0.0004,0.0000,0.0000
37.8667,-0.0004,0.0000,0.0001
37.8833,-0.0004,0.0000,0.0000
37.9000,-0.0004,0.0000,0.0001
37.9167,-0.0004,0.0000,0.0001
37.9333,-0.0004,0.0000,0.0000
37.9500,-0.0004,0.0000,0.0000
37.9667,-0.0004,0.0000,0.0000
37.9833,-0.0004,0.0000,0.0000
38.0000,-0.0004,-0.0000,0.0000
