t,x,y,yaw,wz,cmd_w,phase
39.583333333,33.97894287109375,40.80156326293945,-1.8557738657278093,0.003604707308113575,0.0,step_0.9_rest
39.599999999,33.97895812988281,40.80155944824219,-1.855744805729374,0.007932760752737522,0.0,step_0.9_rest
39.616666666,33.97890853881836,40.801570892333984,-1.8557996999993227,-0.0007929596467874944,0.0,step_0.9_rest
39.633333333,33.978939056396484,40.80156707763672,-1.8557525583096874,-0.00397027051076293,0.0,step_0.9_rest
39.649999999,33.97895812988281,40.80156326293945,-1.8557239322739405,-0.001983079593628645,0.0,step_0.9_rest
39.666666666,33.97890090942383,40.80157470703125,-1.8557943323367734,-0.00328082381747663,0.0,step_0.9_rest
39.683333333,33.9788818359375,40.80158615112305,-1.8558322854808216,0.0008412953466176987,0.0,step_0.9_rest
39.699999999,33.97887420654297,40.80158615112305,-1.8558297635341576,-0.0054076360538601875,0.0,step_0.9_rest
39.716666666,33.97895431518555,40.80156326293945,-1.8557424457055323,0.0023690001107752323,0.0,step_0.9_rest
39.733333333,33.97887420654297,40.80158996582031,-1.8558362701392692,-0.004406920168548822,0.0,step_0.9_rest
39.749999999,33.97891616821289,40.801570892333984,-1.855771073634916,0.0011541343992576003,0.0,step_0.9_rest
39.766666666,33.97883224487305,40.801605224609375,-1.855880051410619,-0.004652924370020628,0.0,step_0.9_rest
39.783333333,33.97890090942383,40.80158233642578,-1.8557861460795884,-0.003091858932748437,0.0,step_0.9_rest
39.799999999,33.97885513305664,40.80158996582031,-1.8558484148058956,-0.005810762755572796,0.0,step_0.9_rest
39.816666666,33.97893142700195,40.801578521728516,-1.8557676847943996,4.6879180445102975e-05,0.0,step_0.9_rest
39.833333333,33.978965759277344,40.80156707763672,-1.8557084525317715,0.0008069699979387224,0.0,step_0.9_rest
39.849999999,33.978878021240234,40.80158615112305,-1.8558044710725008,-0.004381690174341202,0.0,step_0.9_rest
39.866666666,33.978858947753906,40.80159378051758,-1.8558364882126408,0.001567056984640658,0.0,step_0.9_rest
39.883333333,33.97895431518555,40.80157470703125,-1.8557261019580191,0.005063251592218876,0.0,step_0.9_rest
39.899999999,33.97895812988281,40.80157470703125,-1.8557191613071344,-0.004772697575390339,0.0,step_0.9_rest
39.916666666,33.978885650634766,40.80160140991211,-1.8558371102029287,-0.00485656363889575,0.0,step_0.9_rest
39.933333333,33.978878021240234,40.801605224609375,-1.8558527801706013,2.6800911655300297e-05,0.0,step_0.9_rest
39.949999999,33.97891616821289,40.801597595214844,-1.8557979109039577,0.00035765644861385226,0.0,step_0.9_rest
39.966666666,33.978946685791016,40.80159378051758,-1.8557642964060659,-0.0025348106864839792,0.0,step_0.9_rest
39.983333333,33.978858947753906,40.801605224609375,-1.8558850136792875,-0.000679567048791796,0.0,step_0.9_rest
39.999999999,33.97885513305664,40.801605224609375,-1.8558993272838809,-0.0005487342132255435,0.0,step_0.9_rest
40.016666666,33.97883605957031,40.80161666870117,-1.85592914947573,0.0014666324714198709,0.0,step_0.9_rest
40.033333333,33.97889709472656,40.80160903930664,-1.85584798198102,0.003711191937327385,0.0,step_0.9_rest
40.049999999,33.97883987426758,40.80162048339844,-1.8559174637236941,-0.0007799467421136796,0.0,step_0.9_rest
40.066666666,33.97887420654297,40.80162048339844,-1.855872054780226,0.001696112914942205,0.0,step_0.9_rest
40.083333333,33.97884750366211,40.8016242980957,-1.855912069088041,-0.0006125419749878347,0.0,step_0.9_rest
40.099999999,33.97893142700195,40.80160140991211,-1.8558128481688136,0.005250170826911926,0.0,step_0.9_rest
40.116666666,33.97885513305664,40.801612854003906,-1.8558954230817506,-0.0005575611721724272,0.0,step_0.9_rest
40.133333333,33.978824615478516,40.80162048339844,-1.855939260502316,-0.008655006997287273,0.0,step_0.9_rest
40.149999999,33.97892761230469,40.801605224609375,-1.855856331470523,0.002393362345173955,0.0,step_0.9_rest
40.166666666,33.97892379760742,40.801612854003906,-1.8558613467344862,0.006171246990561485,0.0,step_0.9_rest
40.183333333,33.97887420654297,40.80161666870117,-1.855907894282531,-0.0023156120441854,0.0,step_0.9_rest
40.199999999,33.97888946533203,40.80160903930664,-1.8558784792956353,-0.0039388942532241344,0.0,step_0.9_rest
40.216666666,33.97883987426758,40.8016242980957,-1.8559520298318102,-0.00508292019367218,0.0,step_0.9_rest
40.233333333,33.97894287109375,40.80160140991211,-1.855852807076793,0.005195326171815395,0.0,step_0.9_rest
40.249999999,33.97886657714844,40.801612854003906,-1.8559418366947475,0.00028646839200519025,0.0,step_0.9_rest
40.266666666,33.97882080078125,40.80162811279297,-1.8560009653458633,-0.006554041989147663,0.0,step_0.9_rest
40.283333333,33.97888946533203,40.80160903930664,-1.8559171666550243,-0.0007808197988197207,0.0,step_0.9_rest
40.299999999,33.978790283203125,40.801631927490234,-1.856023006799503,-0.006015878636389971,0.0,step_0.9_rest
40.316666666,33.97885513305664,40.80160903930664,-1.8559307480058833,-0.001032741623930633,0.0,step_0.9_rest
40.333333333,33.978858947753906,40.801612854003906,-1.855934136933859,0.005509299226105213,0.0,step_0.9_rest
40.349999999,33.97884750366211,40.80160903930664,-1.8559391247899264,1.2554773093143012e-05,0.0,step_0.9_rest
40.366666666,33.97883224487305,40.801612854003906,-1.8559599465028367,-0.006456291303038597,0.0,step_0.9_rest
40.383333333,33.97893524169922,40.80160140991211,-1.8558651417537024,0.003021220676600933,0.0,step_0.9_rest
40.399999999,33.97886276245117,40.801612854003906,-1.8559531689593218,-0.003749833907932043,0.0,step_0.9_rest
40.416666666,33.978824615478516,40.80162048339844,-1.8559961664929838,-0.0032770370598882437,0.0,step_0.9_rest
40.433333333,33.97890853881836,40.801605224609375,-1.8559013333594172,0.0006671749288216233,0.0,step_0.9_rest
40.449999999,33.97893142700195,40.801597595214844,-1.8558720545697098,0.0032103583216667175,0.0,step_0.9_rest
40.466666666,33.978939056396484,40.80159378051758,-1.8558681242844477,0.00806061178445816,0.0,step_0.9_rest
40.483333333,33.978851318359375,40.801605224609375,-1.855950457217803,-0.0027847872115671635,0.0,step_0.9_rest
40.499999999,33.97884750366211,40.80160903930664,-1.8559589978526807,0.002357478253543377,0.0,step_0.9_rest
40.516666666,33.978843688964844,40.80160903930664,-1.8559657211770761,0.0006595999584533274,0.0,step_0.9_rest
40.533333333,33.97890853881836,40.80159378051758,-1.8558792659318644,0.004842665046453476,0.0,step_0.9_rest
40.549999999,33.97891616821289,40.80159378051758,-1.8558675006053644,0.00518115283921361,0.0,step_0.9_rest
40.566666666,33.97895050048828,40.80158615112305,-1.8558214137495868,0.007656273897737265,0.0,step_0.9_rest
40.583333333,33.97884750366211,40.801597595214844,-1.8559126652894977,-0.0036070069763809443,0.0,step_0.9_rest
40.599999999,33.978843688964844,40.80160140991211,-1.8559227772532785,-0.006216456647962332,0.0,step_0.9_rest
40.616666666,33.97893524169922,40.80158233642578,-1.8558330984358975,0.0032697063870728016,0.0,step_0.9_rest
40.633333333,33.978843688964844,40.801605224609375,-1.8559406987219167,-0.00222447095438838,0.0,step_0.9_rest
40.649999999,33.9788703918457,40.80159378051758,-1.855905535093185,-0.0023065682034939528,0.0,step_0.9_rest
40.666666666,33.97883987426758,40.801605224609375,-1.8559502130460592,-0.008688167668879032,0.0,step_0.9_rest
40.683333333,33.978919982910156,40.80159378051758,-1.8558760668681278,0.003259221790358424,0.0,step_0.9_rest
40.699999999,33.978946685791016,40.80158615112305,-1.8558423975327898,0.007737744599580765,0.0,step_0.9_rest
40.716666666,33.97886657714844,40.801597595214844,-1.8559227774422915,-0.0008720264304429293,0.0,step_0.9_rest
40.733333333,33.97882843017578,40.80160903930664,-1.855969489103342,-0.008409014903008938,0.0,step_0.9_rest
40.749999999,33.9788932800293,40.80160140991211,-1.8558997066709733,-4.168082159594633e-05,0.0,step_0.9_rest
40.766666666,33.97884750366211,40.80160903930664,-1.8559649620641843,-0.0026392980944365263,0.0,step_0.9_rest
40.783333333,33.978843688964844,40.80160903930664,-1.8559717121901786,-0.00626410124823451,0.0,step_0.9_rest
40.799999999,33.978919982910156,40.80158615112305,-1.8558862328026284,0.003676585853099823,0.0,step_0.9_rest
40.816666666,33.97894287109375,40.80158233642578,-1.8558577932076594,-0.003209899179637432,0.0,step_0.9_rest
40.833333333,33.978843688964844,40.80160140991211,-1.8559802803973873,-0.0009253930766135454,0.0,step_0.9_rest
40.849999999,33.97883987426758,40.80160140991211,-1.8559733385209936,-0.004639813676476479,0.0,step_0.9_rest
40.866666666,33.978851318359375,40.80159378051758,-1.8559508637164817,-0.003783696796745062,0.0,step_0.9_rest
40.883333333,33.97882080078125,40.801612854003906,-1.8560029455301357,0.004720029421150684,0.0,step_0.9_rest
40.899999999,33.97893524169922,40.80159378051758,-1.8558641391227777,0.005501702427864075,0.0,step_0.9_rest
40.916666666,33.97883987426758,40.801605224609375,-1.8559649620224972,-0.001745663583278656,0.0,step_0.9_rest
40.933333333,33.97892379760742,40.80158996582031,-1.8558615634328774,0.0009211520664393902,0.0,step_0.9_rest
40.949999999,33.978858947753906,40.80160140991211,-1.8559384476370346,-0.003219941398128867,0.0,step_0.9_rest
40.966666666,33.978843688964844,40.80160140991211,-1.85595837428472,0.0029208154883235693,0.0,step_0.9_rest
40.983333333,33.97880554199219,40.80161666870117,-1.8559991496103332,-0.0030944058671593666,0.0,step_0.9_rest
40.999999999,33.978912353515625,40.80158996582031,-1.855885203143021,0.00232246657833457,0.0,step_0.9_rest
41.016666666,33.97894287109375,40.80158615112305,-1.85584307451581,0.0053323013707995415,0.0,step_0.9_rest
41.033333333,33.97886276245117,40.801597595214844,-1.8559328903654013,-0.0009860136779025197,0.0,step_0.9_rest
41.049999999,33.97883987426758,40.80160903930664,-1.8559731219163498,0.00249113398604095,0.0,step_0.9_rest
41.066666666,33.97883987426758,40.80160903930664,-1.8559576413518428,-0.004992291331291199,0.0,step_0.9_rest
41.083333333,33.97890853881836,40.801597595214844,-1.8558712414412835,-0.0026708291843533516,0.0,step_0.9_rest
41.099999999,33.978904724121094,40.801597595214844,-1.8558774757530476,-0.004508872516453266,0.0,step_0.9_rest
41.116666666,33.978939056396484,40.80158233642578,-1.8558327187665429,0.005105152260512114,0.0,step_0.9_rest
41.133333333,33.978824615478516,40.80160140991211,-1.8559472602531049,-0.002951232483610511,0.0,step_0.9_rest
41.149999999,33.978939056396484,40.80159378051758,-1.8558352673832959,0.004415631759911776,0.0,step_0.9_rest
41.166666666,33.978843688964844,40.80160140991211,-1.85593828482944,-0.0031564158853143454,0.0,step_0.9_rest
41.183333333,33.978878021240234,40.80158996582031,-1.8558873717739375,-0.00011017754150088876,0.0,step_0.9_rest
41.199999999,33.97895431518555,40.80157470703125,-1.8557939529163778,0.004302770830690861,0.0,step_0.9_rest
41.216666666,33.978858947753906,40.80158615112305,-1.855901576756118,-0.0025657881051301956,0.0,step_0.9_rest
41.233333333,33.97883224487305,40.801597595214844,-1.8559428932011652,-0.003498332342132926,0.0,step_0.9_rest
41.249999999,33.97893142700195,40.801578521728516,-1.8558392525038852,0.004908910021185875,0.0,step_0.9_rest
41.266666666,33.978851318359375,40.80158996582031,-1.8559269794288007,-0.0006121000042185187,0.0,step_0.9_rest
41.283333333,33.97881317138672,40.801605224609375,-1.8559783004355457,-0.0025988034904003143,0.0,step_0.9_rest
41.299999999,33.97889709472656,40.80158615112305,-1.855881624310059,-6.237035995582119e-05,0.0,step_0.9_rest
41.316666666,33.97886657714844,40.80159378051758,-1.8559239971823775,-0.00015460237045772374,0.0,step_0.9_rest
41.333333333,33.97883605957031,40.80160140991211,-1.8559641222929768,0.0038998506497591734,0.0,step_0.9_rest
41.349999999,33.978878021240234,40.801597595214844,-1.8558979443701857,0.002523258561268449,0.0,step_0.9_rest
41.366666666,33.97896957397461,40.80155944824219,-1.8557740557082314,0.006144997663795948,0.0,step_0.9_rest
41.383333333,33.978919982910156,40.80158233642578,-1.8558464357067486,0.0009299187804572284,0.0,step_0.9_rest
41.399999999,33.978939056396484,40.80157470703125,-1.85581544884527,-0.0013989764265716076,0.0,step_0.9_rest
41.416666666,33.978843688964844,40.80158996582031,-1.8559300977531634,-0.005120920017361641,0.0,step_0.9_rest
41.433333333,33.978904724121094,40.801578521728516,-1.8558635691685619,0.003022645367309451,0.0,step_0.9_rest
41.449999999,33.97893524169922,40.80157470703125,-1.8558124415476875,0.005751462187618017,0.0,step_0.9_rest
41.466666666,33.97883605957031,40.80158996582031,-1.8559164607047398,-0.0019285350572317839,0.0,step_0.9_rest
41.483333333,33.978919982910156,40.801570892333984,-1.8558146101577917,0.0011249651433899999,0.0,step_0.9_rest
41.499999999,33.97888946533203,40.80158615112305,-1.8558608038231423,-0.0014772913418710232,0.0,step_0.9_rest
41.516666666,33.9788703918457,40.80158996582031,-1.855898730721908,-0.0001668266486376524,0.0,step_0.9_rest
41.533333333,33.978843688964844,40.80159378051758,-1.855934706472189,-0.0009190301061607897,0.0,step_0.9_rest
41.549999999,33.97890853881836,40.80157470703125,-1.855852616987372,0.0037060906179249287,0.0,step_0.9_rest
41.566666666,33.97893142700195,40.801570892333984,-1.8558188382276042,-0.0011295987060293555,0.0,step_0.9_rest
41.583333333,33.97883987426758,40.80159378051758,-1.8559267362481118,-0.0010250979103147984,0.0,step_0.9_rest
41.599999999,33.97890090942383,40.80158233642578,-1.8558514241775397,0.0029038623906672,0.0,step_0.9_rest
41.616666666,33.97895050048828,40.80157470703125,-1.8557895614284816,0.006769136525690556,0.0,step_0.9_rest
41.633333333,33.978851318359375,40.80158996582031,-1.8558872356998202,-0.003432182827964425,0.0,step_0.9_rest
41.649999999,33.97883987426758,40.80159378051758,-1.8559174094609707,-0.007275694981217384,0.0,step_0.9_rest
41.666666666,33.978885650634766,40.801578521728516,-1.855860966887971,0.0012271052692085505,0.0,step_0.9_rest
41.683333333,33.9788818359375,40.801578521728516,-1.855864491852208,0.007357166614383459,0.0,step_0.9_rest
41.699999999,33.97881317138672,40.80159378051758,-1.855929364766308,-0.002765657613053918,0.0,step_0.9_rest
41.716666666,33.97893142700195,40.80156326293945,-1.8558133907490708,0.004817654378712177,0.0,step_0.9_rest
41.733333333,33.97883224487305,40.80158615112305,-1.8559154312577222,-0.004246214870363474,0.0,step_0.9_rest
41.749999999,33.97890853881836,40.80157470703125,-1.855822553591853,0.0006414363742806017,0.0,step_0.9_rest
41.766666666,33.97891616821289,40.801570892333984,-1.85580170566786,-0.0015530380187556148,0.0,step_0.9_rest
41.783333333,33.978939056396484,40.80156707763672,-1.8557730526893959,0.006221076939254999,0.0,step_0.9_rest
41.799999999,33.978851318359375,40.80158615112305,-1.8558699135987144,-0.0009508146322332323,0.0,step_0.9_rest
41.816666666,33.97884750366211,40.80158615112305,-1.8558760669416323,0.008197332732379436,0.0,step_0.9_rest
41.833333333,33.97883224487305,40.80159378051758,-1.8559014963000335,0.0025305594317615032,0.0,step_0.9_rest
41.849999999,33.9788932800293,40.80158233642578,-1.8558156133898032,0.003164112102240324,0.0,step_0.9_rest
41.866666666,33.97894287109375,40.80156326293945,-1.8557444256082303,-0.00818506721407175,0.0,step_0.9_rest
41.883333333,33.97885513305664,40.801597595214844,-1.8558693433428501,-0.007837079465389252,0.0,step_0.9_rest
41.899999999,33.97887420654297,40.80158996582031,-1.8558500148647117,-0.0011893266346305609,0.0,step_0.9_rest
41.916666666,33.978973388671875,40.801570892333984,-1.855734477605563,0.005411379970610142,0.0,step_0.9_rest
41.933333333,33.97887420654297,40.801597595214844,-1.8558464093954237,-0.0015134892892092466,0.0,step_0.9_rest
41.949999999,33.97886657714844,40.80160140991211,-1.8558625391993324,-0.006417013704776764,0.0,step_0.9_rest
41.966666666,33.97882843017578,40.801605224609375,-1.855923807550211,-0.005624164827167988,0.0,step_0.9_rest
41.983333333,33.97888946533203,40.80160140991211,-1.855857171549612,-0.00021967850625514984,0.0,step_0.9_rest
41.999999999,33.978858947753906,40.80160903930664,-1.8559094398155764,-0.002174276625737548,0.0,step_0.9_rest
42.016666666,33.97884750366211,40.801612854003906,-1.8559247571733426,0.0016790113877505064,0.0,step_0.9_rest
42.033333333,33.97888946533203,40.801605224609375,-1.855873221001706,4.7645808081142604e-06,0.0,step_0.9_rest
42.049999999,33.97882843017578,40.80161666870117,-1.8559484779007478,-0.005301926285028458,0.0,step_0.9_rest
42.066666666,33.97890090942383,40.80160140991211,-1.8558663883098243,0.001419535488821566,0.0,step_0.9_rest
42.083333333,33.97893142700195,40.80159378051758,-1.8558255346512236,0.0009040461736731231,0.0,step_0.9_rest
42.099999999,33.97884750366211,40.80160903930664,-1.855924023896921,-0.004089358728379011,0.0,step_0.9_rest
42.116666666,33.97886276245117,40.801605224609375,-1.8559058612016972,-0.0027304072864353657,0.0,step_0.9_rest
42.133333333,33.978843688964844,40.801612854003906,-1.8559440866615977,-0.0015884734457358718,0.0,step_0.9_rest
42.149999999,33.978824615478516,40.80161666870117,-1.8559609765227554,-0.008494189940392971,0.0,step_0.9_rest
42.166666666,33.97889709472656,40.801605224609375,-1.8558852027892163,0.0003112946869805455,0.0,step_0.9_rest
42.183333333,33.978858947753906,40.80160903930664,-1.8559361430665409,0.0041707707569003105,0.0,step_0.9_rest
42.199999999,33.978858947753906,40.801612854003906,-1.8559377423635157,0.0032540722750127316,0.0,step_0.9_rest
42.216666666,33.978858947753906,40.80161666870117,-1.8559340830217856,-0.00021672146976925433,0.0,step_0.9_rest
42.233333333,33.97882080078125,40.8016242980957,-1.855980821537696,-0.006546738091856241,0.0,step_0.9_rest
42.249999999,33.9788703918457,40.801612854003906,-1.8559160537592592,-0.0025007182266563177,0.0,step_0.9_rest
42.266666666,33.97883224487305,40.80162048339844,-1.8559631459684438,-0.00410843500867486,0.0,step_0.9_rest
42.283333333,33.978919982910156,40.801605224609375,-1.8558667141080254,0.0020347919780761003,0.0,step_0.9_rest
42.299999999,33.97892761230469,40.80159378051758,-1.8558490110929824,-0.003695268649607897,0.0,step_0.9_rest
42.316666666,33.978885650634766,40.801597595214844,-1.8559091133873868,-0.0011326683452352881,0.0,step_0.9_rest
42.333333333,33.97886657714844,40.801605224609375,-1.8559335666961685,-0.0039002010598778725,0.0,step_0.9_rest
42.349999999,33.97881317138672,40.801612854003906,-1.8559945937807107,-0.006881869863718748,0.0,step_0.9_rest
42.366666666,33.97893524169922,40.80160140991211,-1.8558957755597585,0.0039004299324005842,0.0,step_0.9_rest
42.383333333,33.978946685791016,40.801605224609375,-1.85589095074665,0.00848101545125246,0.0,step_0.9_rest
42.399999999,33.978843688964844,40.80160903930664,-1.8559703561318022,-0.0021333759650588036,0.0,step_0.9_rest
42.416666666,33.97892761230469,40.80158996582031,-1.8558794019386,0.006294615101069212,0.0,step_0.9_rest
42.433333333,33.97883987426758,40.801605224609375,-1.8559633351912155,-0.005032421555370092,0.0,step_0.9_rest
42.449999999,33.978919982910156,40.80158996582031,-1.855870942615018,0.0009550725808367133,0.0,step_0.9_rest
42.466666666,33.97893142700195,40.80158615112305,-1.8558607231647783,-0.001561340526677668,0.0,step_0.9_rest
42.483333333,33.978843688964844,40.80160140991211,-1.855968324437487,-0.0011310980189591646,0.0,step_0.9_rest
42.499999999,33.97893524169922,40.80158615112305,-1.8558715123501424,0.004652867559343576,0.0,step_0.9_rest
42.516666666,33.97886276245117,40.801597595214844,-1.8559590243379138,-0.0020420600194483995,0.0,step_0.9_rest
42.533333333,33.97882843017578,40.80161666870117,-1.856009315618011,-0.00451658945530653,0.0,step_0.9_rest
42.549999999,33.978904724121094,40.80160903930664,-1.8559227769860311,0.0002315156307304278,0.0,step_0.9_rest
42.566666666,33.97896194458008,40.80158615112305,-1.8558446737378937,0.006292297504842281,0.0,step_0.9_rest
42.583333333,33.97886657714844,40.801597595214844,-1.8559454694369246,-0.001613857690244913,1.2,step_1.2
42.599999999,33.97886657714844,40.801597595214844,-1.855946878493204,-0.0060456921346485615,1.2,step_1.2
42.616666666,33.978824615478516,40.801612854003906,-1.856012514732074,-0.005704218987375498,1.2,step_1.2
42.633333333,33.9788932800293,40.801605224609375,-1.8559226138643439,0.0006020276923663914,1.2,step_1.2
42.649999999,33.97879409790039,40.80162048339844,-1.8560257992908766,-0.004457380156964064,1.2,step_1.2
42.666666666,33.978885650634766,40.801605224609375,-1.8559211779561045,1.2307425095059443e-05,1.2,step_1.2
42.683333333,33.9788818359375,40.801605224609375,-1.8559260031744116,-3.1244508136296645e-05,1.2,step_1.2
42.699999999,33.97892761230469,40.80159378051758,-1.855867257210635,0.00034292542841285467,1.2,step_1.2
42.716666666,33.97886657714844,40.80160140991211,-1.855937715219581,-0.0026719393208622932,1.2,step_1.2
42.733333333,33.97880554199219,40.8016242980957,-1.8560081223677496,-0.008973411284387112,1.2,step_1.2
42.749999999,33.9788932800293,40.80158233642578,-1.8551480800305673,0.04914095252752304,1.2,step_1.2
42.766666666,33.97856521606445,40.80173110961914,-1.8529039156629326,0.1417984664440155,1.2,step_1.2
42.783333333,33.97890090942383,40.80158615112305,-1.8489546749618364,0.2435242384672165,1.2,step_1.2
42.799999999,33.97850036621094,40.801815032958984,-1.8437648562350213,0.3156298100948334,1.2,step_1.2
42.816666666,33.97903060913086,40.80171585083008,-1.8370334788624978,0.4098072648048401,1.2,step_1.2
42.833333333,33.97874450683594,40.80194091796875,-1.8291967172880506,0.47302019596099854,1.2,step_1.2
42.849999999,33.979156494140625,40.802127838134766,-1.8199387505345441,0.5682996511459351,1.2,step_1.2
42.866666666,33.97906494140625,40.80269241333008,-1.8093076070767975,0.646062433719635,1.2,step_1.2
42.883333333,33.97936248779297,40.80345916748047,-1.7976387799323632,0.7146080732345581,1.2,step_1.2
42.899999999,33.979488372802734,40.80439376831055,-1.784519003472072,0.7981387972831726,1.2,step_1.2
42.916666666,33.97964096069336,40.805355072021484,-1.7707378621284635,0.8428801894187927,1.2,step_1.2
42.933333333,33.97977066040039,40.80619430541992,-1.7561347772515723,0.9015219211578369,1.2,step_1.2
42.949999999,33.979896545410156,40.80693054199219,-1.7405439226413875,0.9664936661720276,1.2,step_1.2
42.966666666,33.980010986328125,40.80757522583008,-1.7241577254476375,1.0009191036224365,1.2,step_1.2
42.983333333,33.980125427246094,40.80808639526367,-1.7071901035364083,1.0404646396636963,1.2,step_1.2
42.999999999,33.9802360534668,40.80836868286133,-1.6896230176224813,1.0698338747024536,1.2,step_1.2
43.016666666,33.98029327392578,40.808441162109375,-1.671639191222638,1.0950002670288086,1.2,step_1.2
43.033333333,33.98036193847656,40.80830001831055,-1.653299851774953,1.1154669523239136,1.2,step_1.2
43.049999999,33.98044967651367,40.808040618896484,-1.6347473690580432,1.1230120658874512,1.2,step_1.2
43.066666666,33.98051071166992,40.80771255493164,-1.6160894351485051,1.128342628479004,1.2,step_1.2
43.083333333,33.980613708496094,40.80744934082031,-1.597375223250374,1.1308377981185913,1.2,step_1.2
43.099999999,33.98067092895508,40.807159423828125,-1.578617913104597,1.13396155834198,1.2,step_1.2
43.116666666,33.98066711425781,40.806968688964844,-1.5597875961489278,1.1403236389160156,1.2,step_1.2
43.133333333,33.98076248168945,40.80685043334961,-1.5409019209243051,1.1411234140396118,1.2,step_1.2
43.149999999,33.98085403442383,40.80668258666992,-1.521975402341719,1.1422758102416992,1.2,step_1.2
43.166666666,33.980926513671875,40.80656051635742,-1.5030601611069812,1.142191767692566,1.2,step_1.2
43.183333333,33.98100662231445,40.806396484375,-1.4841075024265105,1.1445155143737793,1.2,step_1.2
43.199999999,33.9810905456543,40.80620193481445,-1.465161901530648,1.1437121629714966,1.2,step_1.2
43.216666666,33.98118209838867,40.80600357055664,-1.4462482581778235,1.1407870054244995,1.2,step_1.2
43.233333333,33.98129653930664,40.80587387084961,-1.4273495571980372,1.1409008502960205,1.2,step_1.2
43.249999999,33.98140335083008,40.805721282958984,-1.4084179413207405,1.1434396505355835,1.2,step_1.2
43.266666666,33.98149490356445,40.80559539794922,-1.3895053354510118,1.14298415184021,1.2,step_1.2
43.283333333,33.981590270996094,40.805442810058594,-1.3705478059339038,1.1450681686401367,1.2,step_1.2
43.299999999,33.981685638427734,40.8052864074707,-1.3515765519128116,1.145613431930542,1.2,step_1.2
43.316666666,33.9818000793457,40.80513381958008,-1.332605464694419,1.1448793411254883,1.2,step_1.2
43.333333333,33.981910705566406,40.804962158203125,-1.3136548413030593,1.1424624919891357,1.2,step_1.2
43.349999999,33.98199462890625,40.80483627319336,-1.294738836763151,1.142892599105835,1.2,step_1.2
43.366666666,33.982093811035156,40.80470657348633,-1.2757835925459848,1.1446893215179443,1.2,step_1.2
43.383333333,33.98220443725586,40.8045539855957,-1.2568214439300232,1.144235372543335,1.2,step_1.2
43.399999999,33.98233413696289,40.804386138916016,-1.237882779802073,1.1419752836227417,1.2,step_1.2
43.416666666,33.98246765136719,40.80421447753906,-1.2189850893954242,1.1405189037322998,1.2,step_1.2
43.433333333,33.98261642456055,40.80403518676758,-1.2000928455514834,1.1395515203475952,1.2,step_1.2
43.449999999,33.98271179199219,40.803916931152344,-1.1812208215241282,1.1396762132644653,1.2,step_1.2
43.466666666,33.98283004760742,40.80379867553711,-1.1623080288170322,1.1428557634353638,1.2,step_1.2
43.483333333,33.98295974731445,40.80364227294922,-1.14339144158714,1.1413638591766357,1.2,step_1.2
43.499999999,33.98310470581055,40.80348205566406,-1.1244841086645387,1.1409822702407837,1.2,step_1.2
43.516666666,33.9832649230957,40.803340911865234,-1.1055797529177223,1.140044093132019,1.2,step_1.2
43.533333333,33.98336410522461,40.803226470947266,-1.0867041666824444,1.1396557092666626,1.2,step_1.2
43.549999999,33.98348617553711,40.803096771240234,-1.0677903218294997,1.1419028043746948,1.2,step_1.2
43.566666666,33.98365020751953,40.802955627441406,-1.0488737834071546,1.138912320137024,1.2,step_1.2
43.583333333,33.983612060546875,40.80283737182617,-1.0299564279878837,1.1439632177352905,1.2,step_1.2
43.599999999,33.983612060546875,40.80282974243164,-1.011019482837679,1.1430352926254272,1.2,step_1.2
43.616666666,33.9836540222168,40.802886962890625,-0.9920978224251317,1.1428159475326538,1.2,step_1.2
43.633333333,33.983760833740234,40.802833557128906,-0.9730753518755592,1.1516653299331665,1.2,step_1.2
43.649999999,33.98383331298828,40.80270767211914,-0.9540380519292239,1.1495269536972046,1.2,step_1.2
43.666666666,33.98394775390625,40.80266189575195,-0.9350327977068905,1.1470623016357422,1.2,step_1.2
43.683333333,33.984073638916016,40.80256652832031,-0.9160103366651335,1.1495308876037598,1.2,step_1.2
43.699999999,33.98421859741211,40.80242919921875,-0.897005779690671,1.1471972465515137,1.2,step_1.2
43.716666666,33.984378814697266,40.802303314208984,-0.8780372322389052,1.1428347826004028,1.2,step_1.2
43.733333333,33.98432540893555,40.80217361450195,-0.8590230837100952,1.1503323316574097,1.2,step_1.2
43.749999999,33.98429870605469,40.80216979980469,-0.8400026304112147,1.1476037502288818,1.2,step_1.2
43.766666666,33.98431396484375,40.8022346496582,-0.821023807100152,1.1449440717697144,1.2,step_1.2
43.783333333,33.984413146972656,40.80219268798828,-0.8019763618332848,1.1514023542404175,1.2,step_1.2
43.799999999,33.98457717895508,40.8021240234375,-0.7829088874278987,1.151487112045288,1.2,step_1.2
43.816666666,33.9847412109375,40.80202102661133,-0.7638815653360996,1.1486767530441284,1.2,step_1.2
43.833333333,33.98491668701172,40.80192565917969,-0.7448768053730631,1.1462045907974243,1.2,step_1.2
43.849999999,33.985084533691406,40.80183410644531,-0.7259087687029354,1.1453496217727661,1.2,step_1.2
43.866666666,33.985260009765625,40.80173110961914,-0.7069535447194557,1.1447185277938843,1.2,step_1.2
43.883333333,33.98543167114258,40.8016242980957,-0.6880054971193161,1.1436043977737427,1.2,step_1.2
43.899999999,33.98558807373047,40.8015022277832,-0.6690645684716909,1.1432065963745117,1.2,step_1.2
